小区名称,销售状态,位置,房屋类型,更新时间,售价/均价,参考总价 
梧桐公馆（别墅）,售罄,南开 - 宾水西道与红旗南路交口以北100米,三居(3),,总价待定,
御景华城（别墅）,售罄,[宝坻-宝坻城区]东北部宝中路中段,二居(1)，三居(2),,总价待定,
宝星花园（公寓）,售罄,[宝坻-宝坻新城]宝坻马家店镇政府南侧,三居(1)，四居(1)，五居及以上(1),,售价待定,总价待定
御景华城,售罄,[宝坻-宝坻城区]东北部宝中路中段,二居(1)，三居(2),,"均价24,383元/m²",总价待定
春满园,售罄,[宝坻-宝坻新城]津围公路66公里处,二居(1),,"均价5,400元/m²",总价待定
京津新城高尔夫公寓,售罄,宝坻 - 津蓟高速往蓟县方向3号出口(温泉城站),一居(2)，二居(1)，三居(1),,"均价65,000元/m²",总价待定
远洋•玺塘,售罄,[滨海新区-塘沽]津塘公路7016号远洋城东侧,不限(1)，一居(1)，二居(2)，三居(5),,"均价8,900元/m²",总价待定
丰郡别墅（别墅）,售罄,[北辰-津京公路]北辰区西堤头镇东赵庄村,不限(1)，五居及以上(1),,总价待定,
东鹏智谷国际商务港（公寓）,售罄,[北辰-双街镇]京津公路东汉沟工业园,不限(2),,售价待定,总价待定
都旺新城（公寓）,售罄,[北辰]果园北路与高峰路交口,一居(1)，二居(2)，三居(1),,售价待定,总价待定
长瀛御龙湾（公寓）,售罄,[北辰]北辰区京津公路与泰来西道交口,二居(1)，三居(1)，五居及以上(1),,售价待定,总价待定
禾墅（公寓）,售罄,[北辰]普济河道立交桥旁，铁东路北,五居及以上(2),,售价待定,总价待定
东鹏智谷国际商务港（别墅）,售罄,[北辰-双街镇]京津公路东汉沟工业园,不限(2),,总价待定,
泊岸豪庭（别墅）,售罄,[北辰-双口镇]下河头,一居(3)，二居(2)，三居(1),,总价待定,
都旺新城,售罄,[北辰]果园北路与高峰路交口,一居(1)，二居(2)，三居(1),,"均价14,189元/m²",总价待定
东鹏智谷国际商务港,售罄,[北辰-双街镇]京津公路东汉沟工业园,不限(2),,售价待定,总价待定
禾墅,售罄,[北辰]普济河道立交桥旁，铁东路北,五居及以上(2),,售价待定,总价待定
莱茵小镇栎墅(莱茵小镇别墅),售罄,[西青-杨柳青]柳霞路与泽杨道交口,一居(1)，二居(5)，三居(4),,售价待定,总价待定
天房领世郡地块（别墅）,售罄,[西青-后梅江]津港高速东侧、津纬东道以北,不限(2)，三居(1),2016.12.13,总价待定,
河畔馨居（别墅）,售罄,西青 - 万卉路与津杨公路交口西行50米。,一居(2)，二居(2),,总价待定,
保利海棠湾（别墅）,售罄,武清 - 雍阳西道与泉达路交口栖仙小区西区西门旁,二居(1)，三居(1)，四居(1)，五居及以上(2),,总价待定,
九州国际,售罄,南开 - 南开南城街与城厢中路交口右侧（地铁1号线、2号线西南角站向东...,二居(3)，三居(1),,"均价27,344元/m²",总价待定
水岸蓝庭（公寓）,售罄,宝坻 - 马家店镇政府南侧（津围公路66公里处）,二居(2),2018.02.26,售价待定,总价待定
红墅林（别墅）,售罄,北辰 - 西青区与北辰区交界，紧临104国道与西青道快速路,不限(3),,总价待定,
天安数码城（别墅）,售罄,[西青-张家窝]赛达大道与柳口路交口,不限(2)，三居(2)，四居(3),2017.01.10,总价待定,
津尚花园（别墅）,售罄,西青 - 辛老路与嘉和路交口（税务所对面）,二居(1)，三居(6)，四居(1),,总价待定,
金侨大道（公寓）,售罄,[武清-武清开发区]福源道与南东线交口,一居(1)，二居(2)，三居(1),,"均价12,500元/m²",总价待定
矽谷港湾（公寓）,售罄,东丽 - 昆仑北路快速路与满江东道交口前行100米,不限(2)，三居(4),,"均价13,000元/m²",总价待定
优仕（别墅）,售罄,[南开-老城厢]南开东马路与水阁大街交口,一居(3)，二居(2),,总价待定,
弘祥家园,售罄,南开 - 南开芥园西道与冶金路交口（芥云桥东桥头）,三居(2),,"均价22,118元/m²",总价待定
万炬智汇城,售罄,[宝坻-宝坻新城]经济开发区东区庆滨道1号,二居(1)，三居(1),,售价待定,总价待定
龙熙府（别墅）,售罄,[宝坻-宝坻城区]周良庄镇尹家铺村南侧,五居及以上(2),2016.12.16,576-688万元/套,
尚品华庭（公寓）,售罄,[西青-杨柳青]天津杨柳青往西,一居(1)，二居(3)，三居(2),,售价待定,总价待定
新湖香格里拉,售罄,静海 - 静海曙光道1号（经济开发区聚海道东侧）,四居(3),,"均价11,328元/m²",总价待定
泽信金汇湾,售罄,[武清-杨村]运通广场北侧（武清客运站对面）,二居(10)，三居(13),,售价待定,总价待定
武清五一阳光（别墅）,售罄,武清 - 京津公路以东，中信广场以南，杨北公路以北,不限(4)，二居(6)，三居(4),2016.12.14,总价待定,
万科魅力之城（别墅）,售罄,东丽 - 东丽区津塘公路轻轨开发区站北侧,二居(1)，三居(2),,总价待定,
金融街南开中心,售罄,[南开]三马路与长江道交口,二居(1)，三居(4),2017.04.25,"均价25,000元/m²",总价待定
富力城底商（商铺）,售罄,[南开-老城厢]鼓楼街北马路与西马路交口,一居(2),,"均价25,000元/m²",总价待定
融创时代奥城（别墅）,售罄,[南开-水上奥体]宾水西路与水上东路交口,不限(1),,总价待定,
天房光合谷泊雅苑（别墅）,售罄,[静海-团泊湖]天房南路与仁爱东道交汇处,三居(1)，五居及以上(1),2018.02.27,总价待定,
天一海馨园（别墅）,售罄,[静海-静海城区]东方红路与旭华道交口,二居(2)，三居(1),,总价待定,
禧顺佳园（公寓）,售罄,静海 - 春曦道西侧瑞和道东侧月纬路南侧,二居(1)，三居(2),,售价待定,总价待定
首城南湖1號（别墅）,售罄,[武清-南湖]天和路与于庄道交口,一居(2)，二居(5)，三居(13)，四居(3),2016.12.14,总价待定,
富兴御园,售罄,[武清-下朱庄]广贤路与四纬路交口西侧,一居(1)，二居(4)，三居(4)，四居(1),,售价待定,总价待定
盛世豪庭（别墅）,售罄,[武清-陈咀镇]104国道西侧200米,二居(2)，三居(3),2016.11.16,总价待定,
金汇园（别墅）,售罄,武清 - 南蔡村镇京津公路西侧南蔡村高中对面,二居(1)，三居(1),,总价待定,
复地温莎堡（别墅）,售罄,[东丽-空港]中心大道与西七道交口,二居(1)，四居(3),2016.12.15,总价待定,
矽谷港湾（别墅）,售罄,东丽 - 昆仑北路快速路与满江东道交口前行100米,不限(2)，三居(4),,总价待定,
卢浮广场,售罄,[津南-咸水沽镇]博雅花园公交站旁售楼处,二居(2)，三居(1),,"均价8,000元/m²",总价待定
新华英郡（公寓）,售罄,静海 - 静海静文路南侧，建设银行西侧（实验中学对过）,二居(3),,售价待定,总价待定
新利家园（别墅）,售罄,[武清-石各庄]武清石各庄镇石北村商业街北侧,三居(1),,总价待定,
天和林溪（公寓）,售罄,[武清-下朱庄]华北城以北400米京津公路东侧,一居(1)，二居(6)，三居(1),,售价待定,总价待定
国际城苹果庄园（别墅）,售罄,武清 - 河西务镇京津公路西侧(103国道与高河路交口),二居(2)，三居(1),,总价待定,
天保滨湖城（公寓）,售罄,[东丽-空港]中心大道与东五道交口西侧,一居(1)，二居(2)，三居(1),,售价待定,总价待定
滨海国际新干线,售罄,[东丽-空港]津塘公路与茶金路交口,一居(1)，二居(2),,"均价8,000元/m²",总价待定
海航YOHO湾（公寓）,售罄,东丽 - 中心大道与东二道交口（管委会东侧）,不限(1)，一居(5)，二居(1),,"均价11,500元/m²",总价待定
华远波士顿,售罄,[津南-辛庄镇]天津大道辛庄出口东侧200米,二居(2)，三居(4),2017.06.28,售价待定,总价待定
首创暖山,售罄,[津南-双港镇]津沽公路与梨双路交口,二居(3)，三居(3),2016.12.09,售价待定,总价待定
永泰枕流GOLF公寓（公寓）,售罄,[津南-咸水沽镇]津沽路42号,二居(3)，三居(6),,售价待定,总价待定
天地源津九轩（公寓）,售罄,[津南-咸水沽镇]南环路与红旗路交口,三居(2),,售价待定,总价待定
天房意境（别墅）,售罄,[津南-双港镇]景荔道与汇川路交口,二居(1)，三居(4)，四居(1),2017.04.24,总价待定,
海河原筑,售罄,[津南-咸水沽镇]津沽路与丰收路交口,一居(2)，二居(2)，三居(1),2016.11.25,"均价12,000元/m²",总价待定
幸福嘉园,售罄,[津南-八里台镇]津南区双闸小黄庄,一居(1)，二居(1),,"均价16,462元/m²",总价待定
龙跃财富公馆,售罄,津南 - 八里台镇津港公路与八二路交汇,二居(3)，三居(2),,"均价7,000元/m²",总价待定
招商依云郡,售罄,[静海-团泊湖]健康产业园奥特莱斯旁,一居(1)，二居(3)，三居(1),2016.12.20,售价待定,总价待定
新华英郡,售罄,静海 - 静海静文路南侧，建设银行西侧（实验中学对过）,二居(3),,"均价9,932元/m²",总价待定
首玺,售罄,滨海新区 - 中新天津生态城南部片区PLOT1a和韵路106号,二居(3)，三居(6)，四居(1),,"均价9,800元/m²",总价待定
天洋景园（别墅）,售罄,武清 - 中华自行车王国东1500米邮局东200米,一居(1)，二居(3)，三居(3),,总价待定,
海上国际城,售罄,东丽 - 卫国道延长线，津汉公路北空港生活区内,一居(1)，二居(9)，三居(4),2017.07.13,售价待定,总价待定
首创城,售罄,津南 - 大沽南路延长线津沽公路与洪泥河东路交汇处,二居(6)，三居(5),2018.03.02,"均价17,700元/m²",总价待定
禧顺佳园,售罄,静海 - 春曦道西侧瑞和道东侧月纬路南侧,二居(1)，三居(2),,"均价9,574元/m²",总价待定
天房海滨园,售罄,滨海新区 - 港东新城海景二路与旭日路交口,二居(5)，三居(1),,"均价5,800元/m²",总价待定
保利梧桐语（别墅）,售罄,[武清-南湖]天和路与滨保高速的交口,不限(3)，二居(1),,总价待定,
天湖悦府（别墅）,售罄,[武清-南湖]天和路与藕甸道交口东侧,不限(8),,总价待定,
尚华家园（别墅）,售罄,[武清-石各庄]石各庄镇,一居(1)，二居(8)，三居(1),,总价待定,
金色雅筑,售罄,东丽 - 津滨大道与登州南路交口南行800米,二居(2)，三居(2),,"均价14,883元/m²",总价待定
奥维拉美墅（别墅）,售罄,[南开-水上奥体]南开区时代奥城二期南侧,四居(1),,总价待定,
凌奥盛世公寓（公寓）,售罄,南开 - 凌宾路与快速路交口凌奥产业园三期,一居(2),,售价待定,总价待定
融创中央学府（别墅）,售罄,[津南-海河教育园区]天津大道与东沽路交口,三居(1)，四居(3),2017.05.02,总价待定,
新悦庭,售罄,津南 - 津南梨双公路与微山路交口西侧（领世郡南侧）,三居(1)，四居(2),,售价待定,总价待定
上上佳园（别墅）,售罄,[静海-静海城区]东升道与104国道交口,一居(1)，三居(2),,总价待定,
白鹭洲,售罄,[静海-团泊湖]天房北路与仁爱东道交口,不限(1),2016.12.15,售价待定,总价待定
上上佳园（公寓）,售罄,[静海-静海城区]东升道与104国道交口,一居(1)，三居(2),,售价待定,总价待定
東壹区,售罄,[滨海新区]第二大街和太湖东路交口,一居(1)，二居(7)，三居(4),,"均价16,000元/m²",总价待定
橙堡,售罄,[滨海新区-塘沽]新北路与河北西路交口,二居(4),,"均价9,268元/m²",总价待定
泰达港湾,售罄,滨海新区 - 港塘公路与规划中海景十路交口（港东新城新大港一中北侧）,二居(2)，三居(1),,"均价7,045元/m²",总价待定
东丽湖万科城南岛（公寓）,售罄,[东丽-东丽湖]东丽湖路右转东丽之光大道南,二居(1)，四居(5),,售价待定,总价待定
海航YOHO湾,售罄,东丽 - 中心大道与东二道交口（管委会东侧）,不限(1)，一居(5)，二居(1),,售价待定,总价待定
金厦水语花城（别墅）,售罄,西青 - 新津杨公路与外环线交口向西800米,二居(3),,总价待定,
水乡9号（公寓）,售罄,[南开-水上奥体]宾水西道与水天路交口,三居(1)，四居(1),2017.07.13,"均价42,000元/m²",总价待定
融创时代奥城,售罄,[南开-水上奥体]宾水西路与水上东路交口,不限(1),,"均价28,000元/m²",总价待定
奥维拉美墅（公寓）,售罄,[南开-水上奥体]南开区时代奥城二期南侧,四居(1),,售价待定,总价待定
富力大厦（写字楼）,售罄,[南开-老城厢]城厢西路与北马路交口,一居(1),2017.01.10,"均价24,000元/m²",629万元
天山御府（别墅）,售罄,津南 - 后营路与丰乐路交汇处（天山米立方东行500米）,不限(3),2016.11.17,总价待定,
英伦原墅（别墅）,售罄,[静海-团泊湖]西区奥特莱斯对面,不限(3),2016.12.15,总价待定,
团泊湖庭院（公寓）,售罄,[静海-团泊湖]团泊湖,四居(3),,售价待定,总价待定
新湖香格里拉（别墅）,售罄,静海 - 静海曙光道1号（经济开发区聚海道东侧）,四居(3),,总价待定,
季景华庭,售罄,[滨海新区-中新生态城]和旭路与和畅路交口,一居(1)，二居(2)，三居(1),,"均价9,800元/m²",总价待定
新港雅苑,售罄,滨海新区 - 塘沽新港三号路与海滨大道交口,一居(1)，二居(1)，四居(1),,"均价15,303元/m²",总价待定
锦润华庭,售罄,[东丽-空港]东八道与规划十五支路交口,二居(4),,"均价12,400元/m²",总价待定
万科魅力之城（公寓）,售罄,东丽 - 东丽区津塘公路轻轨开发区站北侧,二居(1)，三居(2),,售价待定,总价待定
云璟公寓（公寓）,售罄,[西青-张家窝]祥和大道179号瑞欣商业广场,一居(5),2018.03.01,"均价11,000元/m²",总价待定
学畔新城,售罄,[西青-精武镇]津涞公路与工一号路交口处,一居(1)，二居(4)，三居(1),2017.04.28,售价待定,总价待定
洛卡小镇（别墅）,售罄,西青 - 友谊南路与外环线交口以南200米（梅江会展中心以南500米）,不限(3)，一居(2)，二居(1)，三居(2),,总价待定,
观筑（别墅）,售罄,[北辰-双街镇]京津公路与双新大道交口,二居(4),,总价待定,
领世达观（公寓）,售罄,[津南-双港镇]外环线与微山路交口西侧,二居(1)，三居(2),,售价待定,总价待定
津润国际（写字楼）,售罄,津南 - 高科技产业园新家园路与睿思道交口,不限(2),2016.12.13,"均价7,300元/m²",总价待定
御河园,售罄,[静海-静海城区]陈官屯镇陈官屯小学旁,三居(2),2018.02.26,"均价5,500元/m²",总价待定
首创国际城,售罄,[滨海新区-塘沽]塘沽区河北路与宝山道交口,二居(9)，三居(2),,"均价10,800元/m²",总价待定
